,Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price,price,usage Gaming and Design,usage Engineering,usage desk work,url
93,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U/8 GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,,15.6,No,2135.931,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/TGMAAOSwenRlWkiJ/s-l300.jpg
94,"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1155G7/16 GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,,15.6,No,2321.9,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/LtkAAOSwJqVlgdjH/s-l300.jpg
95,"Lenovo IdeaPad 1 15ADA7 AMD 3020e/4GB/256GB SSD/15.6""",New,Lenovo,IdeaPad,AMD 3020e,4,256,SSD,,15.6,No,998.169,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/LtkAAOSwJqVlgdjH/s-l300.jpg
96,"MSI Modern 15 B11M-043XES Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,MSI,Modern,Intel Core i5,8,512,SSD,,15.6,No,1856.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/BYUAAOSwynVlKXWb/s-l225.jpg
97,"ASUS ZenBook 13 OLED UX325EA-KG448W Intel Core i7-1165G7/16GB/512GB SSD/13.3""",New,Asus,ZenBook,Intel Core i7,16,512,SSD,,13.3,No,3716.9,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/BN0AAOSwARJlgyDI/s-l300.jpg
98,"ASUS TUF Gaming F15 FX506HF-HN004 Intel Core i5-11400H/16GB/512GB SSD/RTX 2050/15.6""",New,Asus,TUF,Intel Core i5,16,512,SSD,RTX 2050,15.6,No,2941.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/qWgAAOSwnGJlgn3x/s-l300.jpg
99,"ASUS VivoBook F1605PA-MB125W Intel Core i5-11300H/16GB/512GB SSD/16""",New,Asus,VivoBook,Intel Core i5,16,512,SSD,,16.0,No,2476.9,Medium,False,True,True,https://secureir.ebaystatic.com/pictures/aw/pics/stockimage1.jpg
100,"Razer Blade 15 Advanced Model QHD Intel Core i7-12800H/16GB/1TB SSD/RTX 3070Ti/15.6""",New,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,10229.969,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/PXYAAOSwFmJlgnDR/s-l300.jpg
101,"Medion Akoya E15301 AMD Ryzen 7 3700U/8 GB/256GB SSD/15.6""",New,Medion,Akoya,AMD Ryzen 7,8,256,SSD,,15.6,No,1484.869,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/V3oAAOSw041lLf8C/s-l225.jpg
102,"ASUS ExpertBook B1 B1502CBA-EJ0469X Intel Core i5-1235U/8GB/256GB SSD/15.6""",New,Asus,ExpertBook,Intel Core i5,8,256,SSD,,15.6,No,3065.9,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/0CEAAOSw0mZle~4F/s-l300.jpg
103,"Lenovo IdeaPad 1 15ADA7 AMD Ryzen 3 3250U/8 GB/256GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 3,8,256,SSD,,15.6,No,1363.969,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/5ysAAOSwXyRlgyUU/s-l300.jpg
104,"HP 15S-eq2089ns AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 3,8,256,SSD,,15.6,No,1639.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/T5AAAOSwPPplgiM9/s-l300.jpg
105,"ASUS VivoBook F1605PA-MB143 Intel Core i7-11370H/8GB/512GB SSD/16""",New,Asus,VivoBook,Intel Core i7,8,512,SSD,,16.0,No,2197.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/R-oAAOSwHIllbibU/s-l300.jpg
106,"ASUS Vivobook Go E1504FA-BQ204W AMD Ryzen 5 7520U/8GB/512GB SSD/Radeon 610M/15.6""",New,Asus,VivoBook,AMD Ryzen 5,8,512,SSD,610 M,15.6,No,1580.969,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/9lMAAOSwzBxkbAET/s-l300.jpg
107,"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,,15.6,No,2042.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/5ysAAOSwXyRlgyUU/s-l300.jpg
108,"Lenovo IdeaPad 3 15ITL6 Intel Core i7-1165G7/16GB/512GBSSD/15.6""",New,Lenovo,IdeaPad,Intel Core i7,16,512,SSD,,15.6,No,2321.9,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/LtkAAOSwJqVlgdjH/s-l300.jpg
109,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/8GB/512 GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,,15.6,No,1825.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/5ysAAOSwXyRlgyUU/s-l300.jpg
110,"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 5 5500U/8 GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,,15.6,No,1701.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/5ysAAOSwXyRlgyUU/s-l300.jpg
111,"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 3 5300U/8GB/256 GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 3,8,256,SSD,,15.6,No,1422.9,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/TIwAAOSwuS5lLop~/s-l300.jpg
112,"ASUS VivoBook F1605PA-MB124W Intel Core i7-11370H/8GB/512GB SSD/16""",New,Asus,VivoBook,Intel Core i7,8,512,SSD,,16.0,No,2538.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/R-oAAOSwHIllbibU/s-l300.jpg
113,"ASUS VivoBook F1605PA-MB146 Intel Core i5-11300H/8GB/512GB SSD/16""",New,Asus,VivoBook,Intel Core i5,8,512,SSD,,16.0,No,1887.931,Medium,False,False,True,https://secureir.ebaystatic.com/pictures/aw/pics/stockimage1.jpg
114,"ASUS ZenBook 14 UM425QA-KI252 AMD Ryzen 7 5800H/16GB/512GB SSD/14""",New,Asus,ZenBook,AMD Ryzen 7,16,512,SSD,,14.0,No,3096.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/hOcAAOSwuMBlgHpZ/s-l300.jpg
115,"Acer Aspire 3 A315-59-504M Intel Core i5-1235U/16GB/512GB SSD/15.6""",New,Acer,Aspire,Intel Core i5,16,512,SSD,,15.6,No,2290.931,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/YS4AAOSwd5xlehfC/s-l300.jpg
116,"Lenovo IdeaPad Gaming 3 15IAH7 Intel Core i7-12700H/16GB/512GB SSD/RTX3060/15.6""",New,Lenovo,IdeaPad,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,4336.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/dkQAAOSwsUdlg3po/s-l225.jpg
117,"ASUS VivoBook F1500EA-EJ3070W Intel Core i5-1135G7/16GB/512GB SSD/15.6""",New,Asus,VivoBook,Intel Core i5,16,512,SSD,,15.6,No,2352.931,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/EF0AAOSwZPxlb6Fj/s-l225.jpg
118,"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 5 5500U/16GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,,15.6,No,2259.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/5ysAAOSwXyRlgyUU/s-l300.jpg
119,"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1155G7/16GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,,15.6,No,2321.9,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/LtkAAOSwJqVlgdjH/s-l300.jpg
120,"HP 255 G9 AMD Athlon 3020e/8GB/256GB SSD/15.6""",New,HP,255,AMD Athlon,8,256,SSD,,15.6,No,1081.9,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/abkAAOSwGjZkFMaV/s-l300.jpg
121,"Lenovo IdeaPad 3 15ITL6 Intel Core i3-1115G4/8 GB/256GBSSD/15.6""",New,Lenovo,IdeaPad,Intel Core i3,8,256,SSD,,15.6,No,1484.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/5QAAAOSwXsZlRduv/s-l300.jpg
122,"HP 255 G9 AMD Ryzen 5 5625U/16GB/512 GB SSD/15.6""",New,HP,255,AMD Ryzen 5,16,512,SSD,,15.6,No,2707.199,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/~XYAAOSwGK9lb~pV/s-l300.jpg
123,"Lenovo IdeaPad 5 15ALC05 AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,,15.6,No,1825.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/TGMAAOSwenRlWkiJ/s-l300.jpg
124,"ASUS Chromebook CX1400CKA-EK0138 Intel Celeron N4500/8GB/64GB eMMC/14""",New,Asus,Chromebook,Intel Celeron,8,64,eMMC,,14.0,No,1236.931,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/63oAAOSwMpNlfKwX/s-l300.jpg
125,"Lenovo Legion 5 15ACH6H AMD Ryzen 7 5800H/16GB/512GB SSD/RTX3050Ti/15.6""",New,Lenovo,Legion,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,3344.931,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/kL8AAOSwtollg7fg/s-l300.jpg
126,"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1135G7/8GB/512GB SSD/15.6"" Azul",New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,,15.6,No,2011.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/2iIAAOSwpg9lcRwv/s-l300.jpg
127,"Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3050Ti/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,3096.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/ep0AAOSweUBlKCUf/s-l300.jpg
128,"Lenovo ThinkBook 14 G2 ITL Intel Core i5-1135G7/16 GB/512GB SSD/14""",New,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,,14.0,No,3158.9,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/3BcAAOSwkGdlcqcr/s-l300.jpg
129,"MSI Pulse GL76 12UEK-828XES Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/17.3""",New,MSI,Pulse,Intel Core i7,32,1000,SSD,RTX 3060,17.3,No,4646.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/VAoAAOSwjIxlCcpy/s-l300.jpg
130,"Apple Macbook Air Apple M2/8GB/256GB SSD/GPU Octa Core/13.6"" Gris Espacial",New,Apple,MacBook Air,Apple M2,8,256,SSD,,13.6,No,4708.900000000001,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/OAUAAOSwnvBlgI-S/s-l300.jpg
131,"Acer Aspire 3 A317-53-53U0 Intel Core i5-1135G7/8GB/512GB SSD/17.3""",New,Acer,Aspire,Intel Core i5,8,512,SSD,,17.3,No,2259.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/qJMAAOSwmJFjpnPx/s-l300.jpg
132,"MSI Raider GE68HX 13VF-045XES Intel Core i9-13950HX/32GB/1TB SSD/RTX 4060/16""",New,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 4060,16.0,No,8056.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/J48AAOSwgCtlg8Lp/s-l300.jpg
133,"HP 15S-fq4042ns Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,,15.6,No,2166.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/eIcAAOSwvnVlbLdQ/s-l300.jpg
134,"Lenovo Legion 5 15IAH7H Intel Core i7-12700H/16GB/512GB SSD/RTX3060/15.6""",New,Lenovo,Legion,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,4956.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/Oa0AAOSwi-1ld0qs/s-l300.jpg
135,"HP ProBook 450 G8 Intel Core i5-1135G7/8 GB/256GB SSD/15.6""",New,HP,ProBook,Intel Core i5,8,256,SSD,,15.6,No,2290.931,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/mXsAAOSw3EpimtUV/s-l300.jpg
136,"ASUS VivoBook 15 F1500EA-EJ3021 Intel Core i5-1135G7/16GB/512GB SSD/15.6""",New,Asus,VivoBook,Intel Core i5,16,512,SSD,,15.6,No,2197.9,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/iaQAAOSwxbFlFZEb/s-l300.jpg
137,"Lenovo IdeaPad Gaming 3 15IAH7 Intel Core i5-12500H/16 GB/512GB SSD/RTX3050Ti/15.6""",New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,3282.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/-CwAAOSwd9hkCLld/s-l300.jpg
138,"MSI Modern 14 C13M-447XES Intel Core i5-1335U/16GB/512GB SSD/14""",New,MSI,Modern,Intel Core i5,16,512,SSD,,14.0,No,2476.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/OwsAAOSwJIJlOAMO/s-l300.jpg
139,"MSI Modern 14 C12M-017XES Intel Core i7-1255U/16GB/512GB SSD/14""",New,MSI,Modern,Intel Core i7,16,512,SSD,,14.0,No,3096.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/kSMAAOSw6p9iV0OA/s-l300.jpg
140,"Lenovo IdeaPad 3 15ITL6 Intel Core i7-1165G7/16 GB/512GB SSD/15.6""",Refurbished,Lenovo,IdeaPad,Intel Core i7,16,512,SSD,,15.6,No,2786.9,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/LtkAAOSwJqVlgdjH/s-l300.jpg
141,"MSI Pulse 15 B13VGK-433XES Intel Core i9-13900H/32GB/1TB SSD/RTX 4070/15.6""",New,MSI,Pulse,Intel Core i9,32,1000,SSD,RTX 4070,15.6,No,7126.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/G9kAAOSwR6xkEkfu/s-l225.jpg
142,MSI Stealth 15 A13VF-028XES Intel Core i7-13620H/32GB/1TB SSD/RTX 4060/15.6'',New,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4060,15.6,No,5886.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/g80AAOSwQZ1lKh6s/s-l300.jpg
143,"ASUS Chromebook CX1400FKA-EC0078 Intel Celeron N4500/8GB/64GB eMMC/14"" Táctil",New,Asus,Chromebook,Intel Celeron,8,64,eMMC,,14.0,Yes,1391.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/pqgAAOSwAlplToAj/s-l300.jpg
144,"Lenovo V15 G2 ITL Intel Core i5-1135G7/16 GB/512GB SSD/15.6""",New,Lenovo,V15,Intel Core i5,16,512,SSD,,15.6,No,2166.9,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/z1MAAOSwNAxhgUub/s-l300.jpg
145,"ASUS Chromebook CX1400CNA-BV0210 Intel Celeron N3350/8GB/32GB/14""",New,Asus,Chromebook,Intel Celeron,8,32,,,14.0,No,1081.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/8tgAAOSwiVllSokc/s-l300.jpg
146,"MSI Vector GP68HX 12VH-009XES Intel Core i9-12900HX/32GB/1TB SSD/RTX 4080/16""",New,MSI,Vector,Intel Core i9,32,1000,SSD,RTX 4080,16.0,No,8056.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/6OcAAOSwK6xlgGVk/s-l225.jpg
147,"HP 15S-fq5075ns Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,1794.931,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/xOUAAOSwWPhlUrf9/s-l300.jpg
148,"Acer Aspire 3 A315-59-56GV Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,Acer,Aspire,Intel Core i5,8,512,SSD,,15.6,No,2321.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/YS4AAOSwd5xlehfC/s-l300.jpg
149,"ASUS ExpertBook P1512CEA-EJ0083X Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,Asus,ExpertBook,Intel Core i3,8,256,SSD,,15.6,No,1701.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/KIMAAOSwyZRlb7dJ/s-l225.jpg
150,"Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 5 5600H/16GB/512GB SSD/RTX3050/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,No,3034.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/xOEAAOSwILZkUXTg/s-l300.jpg
151,"ASUS ZenBook 14 OLED UM3402YA-KM513 AMD Ryzen 5 7530U/16GB/512GB SSD/14""",New,Asus,ZenBook,AMD Ryzen 5,16,512,SSD,,14.0,No,3003.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/14gAAOSwqaZlHg5M/s-l300.jpg
152,"Lenovo IdeaPad Gaming 3 15IAH7 Intel Core i5-12500H/16GB/512GB SSD/RTX3050/15.6""",New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,3406.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/mI4AAOSwHZ9lglnO/s-l300.jpg
153,"Lenovo Legion 5 15ITH6H Intel Core i5-11400H/16GB/512GB SSD/RTX3060/15.6""",New,Lenovo,Legion,Intel Core i5,16,512,SSD,RTX 3060,15.6,No,4088.931,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/DP0AAOSw~55k58Bc/s-l300.jpg
154,"Lenovo IdeaPad Flex 5 14ALC05 AMD Ryzen 5 5500U/16GB/512GB SSD/14"" Táctil",New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,,14.0,Yes,2476.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/7BMAAOSwVvFlgzA5/s-l300.jpg
155,"Apple MacBook Air Apple M1/8GB/256GB SSD/GPU Hepta Core/13.3"" Plata",New,Apple,MacBook Air,Apple M1,8,256,SSD,,13.3,No,3778.9,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/KO4AAOSwCcdlfaVH/s-l225.jpg
156,"Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 5 5600H/16 GB/512GB SSD/GTX1650/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,GTX 1650,15.6,No,2724.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/xOEAAOSwILZkUXTg/s-l300.jpg
157,"MSI Prestige 14H B12UCX-427XES Intel Core i7-12650H/32GB/1TB SSD/RTX 2050/14""",New,MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 2050,14.0,No,4212.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/HCIAAOSwGf5k0csQ/s-l225.jpg
158,"ASUS F515EA-EJ1858W Intel Core i7-1165G7/8GB/512GB SSD/15.6""",New,Asus,F515,Intel Core i7,8,512,SSD,,15.6,No,2600.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/KC8AAOSwygxlfj0m/s-l300.jpg
159,"Gigabyte G5 KF-E3ES313SD Intel Core i5-12500H/16GB/512GB SSD/RTX 4060/15.6""",New,Gigabyte,G5,Intel Core i5,16,512,SSD,RTX 4060,15.6,No,3437.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/zmYAAOSwkLxe86Cv/s-l225.jpg
160,"HP ChromeBook 14b-na0017ns AMD Ryzen 3 3250C/8GB/128GB SSD/14""",New,HP,Chromebook,AMD Ryzen 3,8,128,SSD,,14.0,No,1794.931,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/ZvQAAOSwnIRii0k5/s-l300.jpg
161,"Dell Vostro 3510 Intel Core i3-1115G4/8 GB/256GB SSD/15.6""",New,Dell,Vostro,Intel Core i3,8,256,SSD,,15.6,No,1856.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/NHwAAOSwRe9lgKWP/s-l300.jpg
162,"Apple Macbook Air Apple M2/8GB/256GB SSD/GPU Octa Core/13.6"" Plata",New,Apple,MacBook Air,Apple M2,8,256,SSD,,13.6,No,4708.900000000001,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/OAUAAOSwnvBlgI-S/s-l300.jpg
163,"ASUS TUF Gaming A15 2023 FA507NV-LP031W AMD Ryzen 7 7735HS/16GB/512GB SSD/RTX 4060/15.6""",New,Asus,TUF,AMD Ryzen 7,16,512,SSD,RTX 4060,15.6,No,4181.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/ZGEAAOSwPqhkrscZ/s-l300.jpg
164,"MSI Thin GF63 12UDX-042XES Intel Core i5-12450H/16GB/512GB SSD/RTX 3050/15.6""",New,MSI,Thin,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,3096.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/3ygAAOSwBQ5lgJ94/s-l300.jpg
165,"Lenovo Ideapad Gaming 3 Gen 6 Intel Core i5-11320H/16GB/512GB SSD/GTX 1650/15.6""",New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,GTX 1650,15.6,No,2569.931,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/C9kAAOSwMzhlAzYM/s-l300.jpg
166,"Lenovo Legion 5 15IAH7H Intel Core i7-12700H/16GB/1TB SSD/RTX3060/15.6""",New,Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,4863.9310000000005,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/wg4AAOSwZd1lfM8-/s-l300.jpg
167,"HP 15S-EQ2086NS AMD Ryzen 3 5300U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 3,8,512,SSD,,15.6,No,1484.9,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/T5AAAOSwPPplgiM9/s-l300.jpg
168,"HP Essential 255 G8 AMD 3020e/8GB/256GB SSD/15.6""",New,HP,255,AMD 3020e,8,256,SSD,,15.6,No,1050.9,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/NTkAAOSw~c1lc-0d/s-l300.jpg
169,"Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 5 5600H/16 GB/512 GB SSD/GTX 1650/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,GTX 1650,15.6,No,2414.931,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/xOEAAOSwILZkUXTg/s-l300.jpg
170,"Medion Akoya E14301 AMD Ryzen 5 3500U/4GB/256GB SSD/14""",New,Medion,Akoya,AMD Ryzen 5,4,256,SSD,,14.0,No,1546.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/lrgAAOSwQsBkvwr7/s-l225.jpg
171,"ASUS Vivobook 14 F1402ZA-EK610 Intel Core i3-1215U/8GB/256GB SSD/14""",New,Asus,VivoBook,Intel Core i3,8,256,SSD,,14.0,No,1422.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/n7UAAOSwuKFlZ3nE/s-l225.jpg
172,"MSI Modern 14 C12M-077XES Intel Core i7-1255U/16GB/1TB SSD/14""",New,MSI,Modern,Intel Core i7,16,1000,SSD,,14.0,No,3096.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/kSMAAOSw6p9iV0OA/s-l300.jpg
173,"ASUS ROG Strix G15 G513RM-HQ012 AMD Ryzen 7 6800H/16GB/1TB SSD/RTX3060/15.6""",Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,5886.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/guAAAOSw6rFlfeJk/s-l300.jpg
174,"MSI Modern 15 B13M-280XES Intel Core i5-1335U/16GB/512GB SSD/15.6""",New,MSI,Modern,Intel Core i5,16,512,SSD,,15.6,No,2538.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/sQUAAOSwzmhhrrOc/s-l300.jpg
175,"HP 15S-eq2091ns AMD Ryzen 7 5700U/12GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 7,12,512,SSD,,15.6,No,2321.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/sMYAAOSwDOpk1Flk/s-l300.jpg
176,"Lenovo Ideapad Duet 5 Chromebook Qualcomm Snapdragon 7c/8GB/128GB eMMC/13.3"" Táctil",New,Lenovo,IdeaPad,Qualcomm Snapdragon 7,8,128,eMMC,,13.3,Yes,1856.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/RKEAAOSw28ZlaV1c/s-l300.jpg
177,"Acer Nitro 5 AN515-47-R5K6 AMD Ryzen 5 7535HS/16GB/1TB SSD/RTX 3050Ti/15.6""",New,Acer,Nitro,AMD Ryzen 5,16,1000,SSD,RTX 3050,15.6,No,3716.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/J2cAAOSwUnJlehXG/s-l300.jpg
178,"Lenovo V15 G2 ITL Intel Core i3-1115G4/8 GB/512 GB SSD/15.6""",New,Lenovo,V15,Intel Core i3,8,512,SSD,,15.6,No,1391.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/KGcAAOSwgHNlcs-I/s-l225.jpg
179,"MSI Prestige 16 Studio A13VF-042XES Intel Core i7-13700H/32GB/1TB SSD/RTX 4060/16""",New,MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 4060,16.0,No,6196.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/g80AAOSwQZ1lKh6s/s-l225.jpg
180,"HP 15S-EQ1158NS AMD 3020e/4GB/128GB SSD/15.6""",New,HP,15S,AMD 3020e,4,128,SSD,,15.6,No,1174.9,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/jSAAAOSwQjNgMqeC/s-l225.jpg
181,"Lenovo IdeaPad 3 15ITL6 Intel Core i3-1115G4/8GB/256GB SSD/15.6"" Azul",New,Lenovo,IdeaPad,Intel Core i3,8,256,SSD,,15.6,No,1639.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/5QAAAOSwXsZlRduv/s-l300.jpg
182,"LG Gram 17Z90R-G.AA75B Intel Evo Core i7-1360P/16GB/512GB SSD/17""",New,LG,Gram,Intel Evo Core i7,16,512,SSD,,17.0,No,5576.900000000001,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/G58AAOSw3wtlN8py/s-l300.jpg
183,"MSI Prestige 16 Studio A13VE-045XES Intel Core i7-13700H/32GB/1TB SSD/RTX 4050/16""",New,MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 4050,16.0,No,6196.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/tMoAAOSwKXZleNzA/s-l225.jpg
